language;declaration_id;candidate_seq;last_name;first_name;canton;party_affiliation;candidate_group
de;elections-1-B-290;1;Bäumle;Martin;Zürich;Grünliberale Partei;
de;elections-1-B-291;1;;;schweizweit;Unabhängig;"""Du hast die Wahl""-Kampagne"
de;elections-1-F-001;1;Hegglin;Peter;Zug;Die Mitte;
de;elections-1-F-001;2;Pfister;Gerhard;Zug;Die Mitte;
de;elections-1-F-001;3;Käch;Manuela;Zug;Die Mitte;
de;elections-1-F-001;4;Rust;Peter;Zug;Die Mitte;
de;elections-1-F-001;5;Barmet;Monika;Zug;Die Mitte;
de;elections-1-F-001;6;Abramovic;Ivan;Zug;Die Mitte;
de;elections-1-F-001;7;Battiston;Gabriele;Zug;Die Mitte;
de;elections-1-F-001;8;Meierhans;Lena;Zug;Die Mitte;
de;elections-1-F-001;9;Röösli;Flavia;Zug;Die Mitte;
de;elections-1-F-001;10;Iten;Patrick;Zug;Die Mitte;
de;elections-1-F-001;11;Wiederkehr;Roger;Zug;Die Mitte;
de;elections-1-F-001;12;Kremmel;Corina;Zug;Die Mitte;
de;elections-1-F-001;13;Ebneter;Matthias;Zug;Die Mitte;
de;elections-1-F-002;1;Paganini;Nicolò;St. Gallen;Die Mitte;
de;elections-1-F-003;1;Häberli-Koller;Brigitte;Thurgau;Die Mitte;
de;elections-1-F-003;2;Stark;Jakob;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-003;3;Brunner;Hansjörg;Thurgau;FDP.Die Liberalen;
de;elections-1-F-003;4;Gutjahr;Diana;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-003;5;Hollenstein;Roland;Thurgau;Die Mitte;
de;elections-1-F-003;6;Leu;Thomas;Thurgau;FDP.Die Liberalen;
de;elections-1-F-003;7;Lohr;Christian;Thurgau;Die Mitte;
de;elections-1-F-003;8;Macedo;Gabriel;Thurgau;FDP.Die Liberalen;
de;elections-1-F-003;9;Mader;Christian;Thurgau;Eidgenössisch-Demokratische Union;
de;elections-1-F-003;10;Madörin;Lukas;Thurgau;Eidgenössisch-Demokratische Union;
de;elections-1-F-003;11;Schenk;Peter;Thurgau;Eidgenössisch-Demokratische Union;
de;elections-1-F-003;12;Schmid;Pascal;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-003;13;Stähl;Michèle;Thurgau;FDP.Die Liberalen;
de;elections-1-F-003;14;Strupler;Manuel;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-003;15;Vietze;Kristiane;Thurgau;FDP.Die Liberalen;
de;elections-1-F-004;1;Feller;Olivier;Waadt;FDP.Die Liberalen;
de;elections-1-F-005;1;Gutjahr;Diana;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-005;2;Strupler;Manuel;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-005;3;Schmid;Pascal;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-005;4;Bachmann;Eveline;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-005;5;Neuweiler;Denise;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-005;6;Ricklin;Judith;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-005;7;Stark;Jakob;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-006;1;Schmid;Pascal;Thurgau;Schweizerische Volkspartei;
de;elections-1-F-007;1;Brahier;Amélie;Jura;Die Mitte;
de;elections-1-F-007;2;Voillat;Magali;Jura;Die Mitte;
de;elections-1-F-007;3;Froidevaux;Anne;Jura;Die Mitte;
de;elections-1-F-007;4;Corbat;Gauthier;Jura;Die Mitte;
de;elections-1-F-007;5;Piquerez;Clément;Jura;Die Mitte;
de;elections-1-F-007;6;Montavon;Aubin;Jura;Die Mitte;
de;elections-1-F-007;7;Juillard;Charles;Jura;Die Mitte;
de;elections-1-F-007;8;Monin;François;Jura;Die Mitte;
de;elections-1-F-008;1;Zuberbühler;David;Appenzell Ausserrhoden;Schweizerische Volkspartei;
de;elections-1-F-009;1;Rohrer;Sofia;Zürich;Übrige politische Parteien;
de;elections-1-F-009;2;Mitondo;Florine;Zürich;Übrige politische Parteien;
de;elections-1-F-009;3;Vareni;Dario;Zürich;Übrige politische Parteien;
de;elections-1-F-009;4;Muster;Valeria;Zürich;Übrige politische Parteien;
de;elections-1-F-009;5;Columberg;Leandra;Zürich;Übrige politische Parteien;
de;elections-1-F-009;6;Gürsoy;Selay;Zürich;Übrige politische Parteien;
de;elections-1-F-009;7;Fischer;Laura;Zürich;Übrige politische Parteien;
de;elections-1-F-009;8;Weidmann;Michi;Zürich;Übrige politische Parteien;
de;elections-1-F-009;9;Akdemir;Eda;Zürich;Übrige politische Parteien;
de;elections-1-F-009;10;Schulz;Lois;Zürich;Übrige politische Parteien;
de;elections-1-F-009;11;Stettler;Somon;Zürich;Übrige politische Parteien;
de;elections-1-F-009;12;Witzig;Dimitri;Zürich;Übrige politische Parteien;
de;elections-1-F-009;13;Frauchiger;Anna Luna;Zürich;Übrige politische Parteien;
de;elections-1-F-009;14;Voss;Pia;Zürich;Übrige politische Parteien;
de;elections-1-F-009;15;Muggli;Silas;Zürich;Übrige politische Parteien;
de;elections-1-F-009;16;Wiesendanger;Alina;Zürich;Übrige politische Parteien;
de;elections-1-F-009;17;Lohrer;Saamel;Zürich;Übrige politische Parteien;
de;elections-1-F-009;18;Semenova;Daria;Zürich;Übrige politische Parteien;
de;elections-1-F-009;19;Sharabi;Rebecca;Zürich;Übrige politische Parteien;
de;elections-1-F-009;20;Siegfried;Wanda;Zürich;Übrige politische Parteien;
de;elections-1-F-009;21;Bosshard;Leonardo;Zürich;Übrige politische Parteien;
de;elections-1-F-009;22;Onambele;Alma;Zürich;Übrige politische Parteien;
de;elections-1-F-009;23;Bono;Chiara;Zürich;Übrige politische Parteien;
de;elections-1-F-009;24;Löffler;Alicia;Zürich;Übrige politische Parteien;
de;elections-1-F-009;25;Landau;Ben;Zürich;Übrige politische Parteien;
de;elections-1-F-009;26;Wehrli;Finn;Zürich;Übrige politische Parteien;
de;elections-1-F-009;27;Forestier;Sarina;Zürich;Übrige politische Parteien;
de;elections-1-F-009;28;Suter;Jan;Zürich;Übrige politische Parteien;
de;elections-1-F-009;29;Rüegg;Rafael;Zürich;Übrige politische Parteien;
de;elections-1-F-009;30;Nater;Nora;Zürich;Übrige politische Parteien;
de;elections-1-F-009;31;Käser;Lukas;Zürich;Übrige politische Parteien;
de;elections-1-F-009;32;Speer;Jelena;Zürich;Übrige politische Parteien;
de;elections-1-F-009;33;Lusti;Gian;Zürich;Übrige politische Parteien;
de;elections-1-F-009;34;Hammad;Nevin;Zürich;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-009;35;Siegrist;Nicola;Zürich;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-009;36;Yildiz;Efe;Zürich;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-010;1;Borer-Mathys;Barbara;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;1;Giezendanner;Benjamin;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;2;Glarner;Andreas;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;3;Burgherr;Thomas;Aargau;Evangelische Volkspartei der Schweiz;
de;elections-1-F-011;4;Bircher;Martina;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;5;Heimgartner;Stefanie;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;6;Huber;Alois;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;7;Riner;Christoph;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;8;Glur;Christian;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;9;Hagenbuch;Christoph;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;10;Stutz;Désirée;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;11;Barp;Miro;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;12;Borer-Mathys;Barbara;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;13;Burger;Nicole;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;14;Gosteli;Patrick;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;15;Gut;Philipp;Aargau;Schweizerische Volkspartei;
de;elections-1-F-011;16;Jäggi;Rolf;Aargau;Schweizerische Volkspartei;
de;elections-1-F-012;1;Vincenz-Stauffacher;Susanne;St. Gallen;FDP.Die Liberalen;
de;elections-1-F-012;2;Dobler;Marcel;St. Gallen;FDP.Die Liberalen;
de;elections-1-F-012;3;Abderhalden;Andrea;St. Gallen;FDP.Die Liberalen;
de;elections-1-F-012;4;Toldo;Thomas;St. Gallen;FDP.Die Liberalen;
de;elections-1-F-012;5;Paganini;Nicolo;St. Gallen;Die Mitte;
de;elections-1-F-012;6;Bärlocher;Christoph;St. Gallen;Die Mitte;
de;elections-1-F-012;7;Dürr;Patrick;St. Gallen;Die Mitte;
de;elections-1-F-012;8;Grünenfelder;Daniel;St. Gallen;Die Mitte;
de;elections-1-F-012;9;Büchel;Roland Rino;St. Gallen;Schweizerische Volkspartei;
de;elections-1-F-012;10;Egger;Mike;St. Gallen;Schweizerische Volkspartei;
de;elections-1-F-012;11;Gartmann;Walter;St. Gallen;Schweizerische Volkspartei;
de;elections-1-F-012;12;Götte;Michael;St. Gallen;Schweizerische Volkspartei;
de;elections-1-F-013;1;Silberschmidt;Andri;Zürich;FDP.Die Liberalen;
de;elections-1-F-014;1;Spring;Laura;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;2;Töngi;Michael;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;3;Wiget;Alina;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;4;Zbinden;Samuel;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;5;Günes;Erbil;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;6;Estermann;Rahel;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;7;Aregger;Markus;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;8;Studhalter;Irina;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;9;Koch;Hannes;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;10;Heselhaus;Sabine;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;11;Hofer;Andreas;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;12;Christen Weizenegger;Claudia;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;13;Wiget;Cyrill;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;14;Kopp;Gabi;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;15;Steiger;Urs;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;16;Felber;Caroline;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;17;Lerch;Peter;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;18;Hruza Schmid;Peter;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;19;Meile;Antonia;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;20;Rolla;Christov;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;21;Sebastiampillai;Sofia;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;22;Liembd;Marco;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;23;Meyer;Simon;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;24;Mahler;Val;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;25;Ciallella;Jan;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;26;Walther;Lukas;Luzern;GRÜNE Schweiz;
de;elections-1-F-014;27;Wüest;Angela;Luzern;GRÜNE Schweiz;
de;elections-1-F-015;1;;;schweizweit;GRÜNE Schweiz;Nationalratswahlen
de;elections-1-F-016;1;Grüter;Franz;Luzern;Schweizerische Volkspartei;
de;elections-1-F-017;1;Farinelli;Alex;Tessin;FDP.Die Liberalen;
de;elections-1-F-018;1;Walti;Beat;Zürich;FDP.Die Liberalen;
de;elections-1-F-019;1;Avdili;Përparim;Zürich;FDP.Die Liberalen;
de;elections-1-F-020;1;;;schweizweit;Sozialdemokratische Partei der Schweiz;Nationale Wahlen 2023 JUSO Schweiz
de;elections-1-F-021;1;Rogenmoser;Romaine;Zürich;Schweizerische Volkspartei;
de;elections-1-F-022;1;Binder-Keller;Marianne;Aargau;Die Mitte;
de;elections-1-F-022;2;Meier;Andreas;Aargau;Die Mitte;
de;elections-1-F-022;3;Bally;Maya;Aargau;Die Mitte;
de;elections-1-F-022;4;Bucher;Ralf;Aargau;Die Mitte;
de;elections-1-F-022;5;Kaufmann;Alfons Paul;Aargau;Die Mitte;
de;elections-1-F-022;6;Bachmann-Roth;Christina;Aargau;Die Mitte;
de;elections-1-F-022;7;Saner;Edith;Aargau;Die Mitte;
de;elections-1-F-022;8;Rotzetter;Andre;Aargau;Die Mitte;
de;elections-1-F-022;9;Wyler;Roman;Aargau;Die Mitte;
de;elections-1-F-022;10;Wick;Jacqueline;Aargau;Die Mitte;
de;elections-1-F-022;11;Baur;Jürg;Aargau;Die Mitte;
de;elections-1-F-022;12;Brem-Ingold;Rita;Aargau;Die Mitte;
de;elections-1-F-022;13;Schneider;Markus;Aargau;Die Mitte;
de;elections-1-F-022;14;Weishaupt;Robert;Aargau;Die Mitte;
de;elections-1-F-022;15;Landolfo;Isabell;Aargau;Die Mitte;
de;elections-1-F-022;16;Mezzi;Daniele;Aargau;Die Mitte;
de;elections-1-F-023;1;Thalmann-Bieri;Vroni;Luzern;Schweizerische Volkspartei;
de;elections-1-F-024;1;Brodard;Claude;Freiburg;FDP.Die Liberalen;
de;elections-1-F-025;1;Bürki-Kopp;Simon;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;2;Jäggi;Hardy;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;3;Kälin;Karin;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;4;Kummer;Angela;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;5;Marbet;Thomas;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;6;Minikus;Daniela;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;7;Petiti;Angela;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;8;Roth;Franziska;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;9;Rumy;Farah;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;10;Steggerda;John;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;11;Vögeli;Nadine;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-025;12;Wyss;Nicole;Solothurn;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-026;1;Jost;Marc;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;2;Leuenberger;Simon;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;3;Sotzter-Wyss;Barbara;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;4;Arni-Séquin;Denise;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;5;Beutler-Hohenberger;Melanie;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;6;Bossard-Jenni;Tabea;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;7;Fink;Anna;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;8;Geiser;Herbert;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;9;Gerber;Tom;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;10;Gloor;Yannick;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;11;Hofer;Christine;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;12;Jans-Troxler;Bettina;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;13;Liechti-Lanz;Esther;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;14;Lüscher-Njoroge;Annah;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;15;Müller;René;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;16;Rentsch;Lukas;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;17;Rohrer-Schüle;Therese;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;18;Schnegg;Christine;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;19;Staub;Vanessa;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;20;Steiner;Hanspeter;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;21;Streiff;Katja;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;22;Stürmer;Matthias;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;23;Wüthrich;Florian;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-026;24;Zaugg;Bernhard;Bern;Evangelische Volkspartei der Schweiz;
de;elections-1-F-027;1;Clivaz;Christophe;Wallis;GRÜNE Schweiz;
de;elections-1-F-027;2;Moulin;Daria;Wallis;GRÜNE Schweiz;
de;elections-1-F-027;3;Revaz;Emmanuel;Wallis;GRÜNE Schweiz;
de;elections-1-F-027;4;Michellod;Mathilde;Wallis;GRÜNE Schweiz;
de;elections-1-F-027;5;Fournier;Sabine;Wallis;GRÜNE Schweiz;
de;elections-1-F-027;6;Morisod;Daniel;Wallis;GRÜNE Schweiz;
de;elections-1-F-027;7;Hofmann Jacquod;Mireille;Wallis;GRÜNE Schweiz;
de;elections-1-F-027;8;Kuster;Dominique;Wallis;GRÜNE Schweiz;
de;elections-1-F-028;1;Weichelt;Manuela;Zug;GRÜNE Schweiz;
de;elections-1-F-028;2;Gubser;Trix;Zug;GRÜNE Schweiz;
de;elections-1-F-028;3;Lustenberger;Andreas;Zug;GRÜNE Schweiz;
de;elections-1-F-028;4;Zimmermann;Tabea;Zug;GRÜNE Schweiz;
de;elections-1-F-028;5;Andreas;Iten;Zug;GRÜNE Schweiz;
de;elections-1-F-028;6;Durisch;Antonia;Zug;GRÜNE Schweiz;
de;elections-1-F-028;7;Franzini;Luzian;Zug;GRÜNE Schweiz;
de;elections-1-F-028;8;Jans;Katharina;Zug;GRÜNE Schweiz;
de;elections-1-F-028;9;Carlen;Magdalena;Zug;GRÜNE Schweiz;
de;elections-1-F-028;10;Küng;Julia;Zug;GRÜNE Schweiz;
de;elections-1-F-028;11;Heim;Linus;Zug;GRÜNE Schweiz;
de;elections-1-F-028;12;Raud;Malena;Zug;GRÜNE Schweiz;
de;elections-1-F-028;13;Meier;Delia;Zug;GRÜNE Schweiz;
de;elections-1-F-028;14;Zwyssig;Dominic;Zug;GRÜNE Schweiz;
de;elections-1-F-028;15;Moczko;Elena;Zug;GRÜNE Schweiz;
de;elections-1-F-028;16;Haas;Esther;Zug;GRÜNE Schweiz;
de;elections-1-F-028;17;Affentranger;Martin;Zug;GRÜNE Schweiz;
de;elections-1-F-028;18;Engel;Livia;Zug;GRÜNE Schweiz;
de;elections-1-F-028;19;Vuichard;Stephanie;Zug;GRÜNE Schweiz;
de;elections-1-F-028;20;Uster;Simon;Zug;GRÜNE Schweiz;
de;elections-1-F-028;21;Odermatt;Anastas;Zug;GRÜNE Schweiz;
de;elections-1-F-029;1;Herter;Balthasar;Basel-Stadt;Die Mitte;
de;elections-1-F-029;2;Knellwolf;Andrea;Basel-Stadt;Die Mitte;
de;elections-1-F-029;3;Conti;Tiziana;Basel-Stadt;Die Mitte;
de;elections-1-F-029;4;Huber;Patrick;Basel-Stadt;Die Mitte;
de;elections-1-F-029;5;Brenneis-Hobi;Manuela;Basel-Stadt;Die Mitte;
de;elections-1-F-029;6;Natoli;Marco;Basel-Stadt;Die Mitte;
de;elections-1-F-029;7;Murray;Sara;Basel-Stadt;Die Mitte;
de;elections-1-F-029;8;Winkler;Kilian;Basel-Stadt;Die Mitte;
de;elections-1-F-029;9;Strahm;Andrea;Basel-Stadt;Die Mitte;
de;elections-1-F-029;10;Isler;Beatrice;Basel-Stadt;Die Mitte;
de;elections-1-F-029;11;Lötscher-Steiger;Bruno;Basel-Stadt;Die Mitte;
de;elections-1-F-029;12;Wehrle;Stefan;Basel-Stadt;Die Mitte;
de;elections-1-F-030;1;Von Overbeck;Jan Alfred;Waadt;FDP.Die Liberalen;
de;elections-1-F-031;1;Bellaiche;Judith;Zürich;Grünliberale Partei;
de;elections-1-F-032;1;Colombo;Moreno;Tessin;FDP.Die Liberalen;
de;elections-1-F-032;2;Dafond;Felice;Tessin;FDP.Die Liberalen;
de;elections-1-F-032;3;Farinelli;Alex;Tessin;FDP.Die Liberalen;
de;elections-1-F-032;4;Ferrara;Natalia;Tessin;FDP.Die Liberalen;
de;elections-1-F-032;5;Gianella;Alessandra;Tessin;FDP.Die Liberalen;
de;elections-1-F-032;6;Gianini;Simone;Tessin;FDP.Die Liberalen;
de;elections-1-F-032;7;Morel;Paolo;Tessin;FDP.Die Liberalen;
de;elections-1-F-032;8;Viscardi;Giovanna;Tessin;FDP.Die Liberalen;
de;elections-1-F-033;1;Steinmann-Fehr;Sabine;Glarus;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-034;1;Lanz;Raphael;Bern;Schweizerische Volkspartei;
de;elections-1-F-035;1;;;schweizweit;Unabhängig;Wahlzeitung Nationalratswahlen 2023
de;elections-1-F-036;1;Schoop;Adrian;Aargau;FDP.Die Liberalen;
de;elections-1-F-037;1;Suter;Gabriela;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;2;Cermuth;Cédric;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;3;Brizzi;Simona;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;4;Hunziker;Lelia;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;5;Brügger;Martin;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;6;Basler;Colette;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;7;Jenni;Mia;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;8;Burger;Alain;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;9;Binggeli;Tatjana;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;10;Capanni;Luzia;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;11;Dietrich;Stefan;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;12;Gökçen;Sinem;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;13;Lanz;Lucia;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;14;Bär;Daniel;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;15;Stocker Kalberer;Barbara;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-037;16;Engeli;Lucia;Aargau;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-038;1;Wyss;Sarah;Basel-Stadt;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-038;2;Atici;Mustafa;Basel-Stadt;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-038;3;Mathys;Lisa;Basel-Stadt;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-038;4;von Wartburg;Christian;Basel-Stadt;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-038;5;König;Dominique;Basel-Stadt;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-038;6;Verrey;Etiennette J.;Basel-Stadt;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-038;7;Baerlocher;Thomas;Basel-Stadt;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-038;8;Burckhardt;Leonhard;Basel-Stadt;Sozialdemokratische Partei der Schweiz;
de;elections-1-F-039;1;Nussbaum;Adrian;Luzern;Die Mitte;
de;elections-1-F-040;1;Frank;Reto;Luzern;Schweizerische Volkspartei;
de;elections-1-F-040;2;Grüter;Franz;Luzern;Schweizerische Volkspartei;
de;elections-1-F-040;3;Haller;Dieter;Luzern;Schweizerische Volkspartei;
de;elections-1-F-040;4;Marti;René;Luzern;Schweizerische Volkspartei;
de;elections-1-F-040;5;Meyer-Huwyler;Sandra;Luzern;Schweizerische Volkspartei;
de;elections-1-F-040;6;Steiner;Bernhard;Luzern;Schweizerische Volkspartei;
de;elections-1-F-040;7;Thalmann;Vroni;Luzern;Schweizerische Volkspartei;
de;elections-1-F-040;8;Wandeler;Andy;Luzern;Schweizerische Volkspartei;
de;elections-1-F-040;9;Ursprung;Jasmin;Luzern;Schweizerische Volkspartei;
de;elections-1-F-041;1;Fivaz;Fabien;Neuenburg;GRÜNE Schweiz;
de;elections-1-F-041;2;Chollet;Clarence;Neuenburg;GRÜNE Schweiz;
de;elections-1-F-041;3;Dubosson;Valérie;Neuenburg;GRÜNE Schweiz;
de;elections-1-F-041;4;Schwab;Fabian;Neuenburg;GRÜNE Schweiz;
de;elections-1-F-042;1;Fischer;Roland;Luzern;Grünliberale Partei;
de;elections-1-F-042;2;Huser;Claudia;Luzern;Grünliberale Partei;
de;elections-1-F-042;3;Schaller;Riccarda;Luzern;Grünliberale Partei;
de;elections-1-F-042;4;Kronenberg;Tamina;Luzern;Grünliberale Partei;
de;elections-1-F-042;5;Jost;Manuela;Luzern;Grünliberale Partei;
de;elections-1-F-042;6;Lang;Tobias;Luzern;Grünliberale Partei;
de;elections-1-F-042;7;Kravogel;Chris;Luzern;Grünliberale Partei;
de;elections-1-F-042;8;Howald;Simon;Luzern;Grünliberale Partei;
de;elections-1-F-042;9;Lütolf;Thiam;Luzern;Grünliberale Partei;
de;elections-1-F-043;1;Walliser;Bruno;Zürich;Schweizerische Volkspartei;
de;elections-1-F-044;1;Paganini;Nicolò Alessio;St. Gallen;Die Mitte;
de;elections-1-F-044;2;Cozzio;Bruno Alfons Paul;St. Gallen;Die Mitte;
de;elections-1-F-044;3;Müller;Mathias Josef;St. Gallen;Die Mitte;
de;elections-1-F-044;4;Scherrer;Monika Maria;St. Gallen;Die Mitte;
de;elections-1-F-044;5;Bärlocher;Christoph David;St. Gallen;Die Mitte;
de;elections-1-F-044;6;Sennhauser;Josef Bruno;St. Gallen;Die Mitte;
de;elections-1-F-044;7;Egger;Sabrina;St. Gallen;Die Mitte;
de;elections-1-F-044;8;Lehner;Ruth Anna;St. Gallen;Die Mitte;
de;elections-1-F-044;9;Ziegler Schmidt;Antje;St. Gallen;Die Mitte;
de;elections-1-F-044;10;Huser;Christoph;St. Gallen;Die Mitte;
de;elections-1-F-044;11;Liechti;Ivo;St. Gallen;Die Mitte;
de;elections-1-F-044;12;Tschirky;Boris Stefan;St. Gallen;Die Mitte;
de;elections-1-F-044;13;Ritter;Markus Vinzenz;St. Gallen;Die Mitte;
de;elections-1-F-044;14;Dürr;Barbara;St. Gallen;Die Mitte;
de;elections-1-F-044;15;Warzinek;Thomas Andreas;St. Gallen;Die Mitte;
de;elections-1-F-044;16;Hess;Sandro Walter;St. Gallen;Die Mitte;
de;elections-1-F-044;17;Dürr;Patrick Alain;St. Gallen;Die Mitte;
de;elections-1-F-044;18;Krempl;Luzia Bernadette;St. Gallen;Die Mitte;
de;elections-1-F-044;19;Kohler;Stefan Michael;St. Gallen;Die Mitte;
de;elections-1-F-044;20;Steiner;Franziska;St. Gallen;Die Mitte;
de;elections-1-F-044;21;Gemperli;Dominik Ivo;St. Gallen;Die Mitte;
de;elections-1-F-044;22;Grünenfelder;Daniel;St. Gallen;Die Mitte;
de;elections-1-F-044;23;Jud;Martin Beat;St. Gallen;Die Mitte;
de;elections-1-F-044;24;Reichenbach;Ivo Jakob;St. Gallen;Die Mitte;
